2000.51	-76.698	-75.5037	-65.7284	2.36141
2000.52	-76.6806	-75.4756	-65.7004	2.35905
2000.53	-76.6628	-75.4474	-65.6725	2.3567
2000.54	-76.6448	-75.419	-65.6446	2.35434
2000.55	-76.6263	-75.3904	-65.6167	2.35199
2000.56	-76.6075	-75.3617	-65.5889	2.34964
2000.57	-76.5884	-75.3328	-65.5611	2.34729
2000.58	-76.569	-75.3038	-65.5333	2.34494
2000.59	-76.5492	-75.2747	-65.5056	2.3426
2000.6	-76.5291	-75.2454	-65.4778	2.34026
2000.61	-76.5087	-75.2159	-65.4501	2.33792
2000.62	-76.488	-75.1864	-65.4225	2.33558
2000.63	-76.4669	-75.1567	-65.3949	2.33325
2000.64	-76.4456	-75.1269	-65.3673	2.33091
2000.65	-76.424	-75.0969	-65.3397	2.32858
2000.66	-76.4021	-75.0669	-65.3121	2.32626
2000.67	-76.3799	-75.0367	-65.2846	2.32393
2000.68	-76.3574	-75.0064	-65.2571	2.32161
2000.69	-76.3347	-74.976	-65.2297	2.31929
2000.7	-76.3117	-74.9454	-65.2023	2.31697
2000.71	-76.2884	-74.9148	-65.1749	2.31465
2000.72	-76.2649	-74.8841	-65.1475	2.31234
2000.73	-76.2411	-74.8532	-65.1202	2.31003
2000.74	-76.217	-74.8223	-65.0929	2.30772
2000.75	-76.1927	-74.7912	-65.0656	2.30541
2000.76	-76.1682	-74.76	-65.0383	2.30311
2000.77	-76.1434	-74.7288	-65.0111	2.30081
2000.78	-76.1184	-74.6974	-64.9839	2.29851
2000.79	-76.0932	-74.666	-64.9567	2.29621
2000.8	-76.0677	-74.6344	-64.9296	2.29392
2000.81	-76.042	-74.6028	-64.9025	2.29162
2000.82	-76.0161	-74.5711	-64.8754	2.28933
2000.83	-75.9899	-74.5393	-64.8483	2.28704
2000.84	-75.9636	-74.5074	-64.8213	2.28476
2000.85	-75.937	-74.4754	-64.7943	2.28247
2000.86	-75.9103	-74.4434	-64.7673	2.28019
2000.87	-75.8833	-74.4113	-64.7404	2.27791
2000.88	-75.8562	-74.3791	-64.7135	2.27564
2000.89	-75.8288	-74.3468	-64.6866	2.27336
2000.9	-75.8012	-74.3145	-64.6597	2.27109
2000.91	-75.7735	-74.282	-64.6329	2.26882
2000.92	-75.7456	-74.2495	-64.6061	2.26655
2000.93	-75.7175	-74.217	-64.5793	2.26429
2000.94	-75.6892	-74.1844	-64.5525	2.26202
2000.95	-75.6607	-74.1517	-64.5258	2.25976
2000.96	-75.6321	-74.1189	-64.4991	2.25751
2000.97	-75.6032	-74.0861	-64.4724	2.25525
2000.98	-75.5743	-74.0532	-64.4457	2.25299
2000.99	-75.5451	-74.0203	-64.4191	2.25074
2001	-75.5158	-73.9873	-64.3925	2.24849
2001.01	-75.4863	-73.9543	-64.3659	2.24625
2001.02	-75.4567	-73.9212	-64.3394	2.244
2001.03	-75.4269	-73.888	-64.3129	2.24176
2001.04	-75.397	-73.8548	-64.2864	2.23952
2001.05	-75.3669	-73.8216	-64.2599	2.23728
2001.06	-75.3367	-73.7883	-64.2334	2.23504
2001.07	-75.3063	-73.7549	-64.207	2.23281
2001.08	-75.2758	-73.7215	-64.1806	2.23058
2001.09	-75.2451	-73.6881	-64.1543	2.22835
2001.1	-75.2143	-73.6546	-64.1279	2.22612
2001.11	-75.1834	-73.6211	-64.1016	2.2239
2001.12	-75.1523	-73.5875	-64.0753	2.22167
2001.13	-75.1211	-73.5539	-64.049	2.21945
2001.14	-75.0898	-73.5203	-64.0228	2.21723
2001.15	-75.0583	-73.4866	-63.9965	2.21502
2001.16	-75.0268	-73.4529	-63.9703	2.2128
2001.17	-74.9951	-73.4191	-63.9441	2.21059
2001.18	-74.9633	-73.3853	-63.918	2.20838
2001.19	-74.9313	-73.3515	-63.8919	2.20618
2001.2	-74.8993	-73.3177	-63.8657	2.20397
2001.21	-74.8671	-73.2838	-63.8397	2.20177
2001.22	-74.8349	-73.2499	-63.8136	2.19957
2001.23	-74.8025	-73.2159	-63.7876	2.19737
2001.24	-74.77	-73.182	-63.7615	2.19517
2001.25	-74.7374	-73.148	-63.7356	2.19298
2001.26	-74.7047	-73.1139	-63.7096	2.19079
2001.27	-74.6719	-73.0799	-63.6836	2.1886
2001.28	-74.639	-73.0458	-63.6577	2.18641
2001.29	-74.606	-73.0117	-63.6318	2.18422
2001.3	-74.5729	-72.9776	-63.6059	2.18204
2001.31	-74.5397	-72.9435	-63.5801	2.17986
2001.32	-74.5064	-72.9093	-63.5542	2.17768
2001.33	-74.473	-72.8752	-63.5284	2.1755
2001.34	-74.4396	-72.841	-63.5026	2.17333
2001.35	-74.406	-72.8068	-63.4769	2.17116
2001.36	-74.3724	-72.7726	-63.4511	2.16899
2001.37	-74.3386	-72.7383	-63.4254	2.16682
2001.38	-74.3048	-72.7041	-63.3997	2.16465
2001.39	-74.2709	-72.6698	-63.374	2.16249
2001.4	-74.237	-72.6355	-63.3483	2.16033
2001.41	-74.2029	-72.6012	-63.3227	2.15817
2001.42	-74.1688	-72.5669	-63.2971	2.15601
2001.43	-74.1346	-72.5326	-63.2715	2.15386
2001.44	-74.1003	-72.4983	-63.2459	2.1517
2001.45	-74.0659	-72.4639	-63.2203	2.14955
2001.46	-74.0315	-72.4296	-63.1948	2.14741
2001.47	-73.997	-72.3953	-63.1692	2.14526
2001.48	-73.9624	-72.3609	-63.1437	2.14312
2001.49	-73.9278	-72.3265	-63.1183	2.14097
2001.5	-73.8931	-72.2922	-63.0928	2.13883
2001.51	-73.8583	-72.2578	-63.0674	2.1367
2001.52	-73.8235	-72.2234	-63.0419	2.13456
2001.53	-73.7886	-72.189	-63.0165	2.13243
2001.54	-73.7537	-72.1547	-62.9911	2.13029
2001.55	-73.7187	-72.1203	-62.9658	2.12817
2001.56	-73.6836	-72.0859	-62.9404	2.12604
2001.57	-73.6484	-72.0515	-62.9151	2.12391
2001.58	-73.6133	-72.0171	-62.8898	2.12179
2001.59	-73.578	-71.9827	-62.8645	2.11967
2001.6	-73.5427	-71.9483	-62.8392	2.11755
2001.61	-73.5074	-71.914	-62.814	2.11543
2001.62	-73.472	-71.8796	-62.7887	2.11332
2001.63	-73.4365	-71.8452	-62.7635	2.11121
2001.64	-73.401	-71.8108	-62.7383	2.1091
2001.65	-73.3655	-71.7764	-62.7131	2.10699
2001.66	-73.3299	-71.7421	-62.6879	2.10488
2001.67	-73.2942	-71.7077	-62.6628	2.10278
2001.68	-73.2585	-71.6733	-62.6376	2.10068
2001.69	-73.2228	-71.639	-62.6125	2.09858
2001.7	-73.187	-71.6046	-62.5874	2.09648
2001.71	-73.1512	-71.5703	-62.5623	2.09439
2001.72	-73.1153	-71.536	-62.5373	2.09229
2001.73	-73.0794	-71.5016	-62.5122	2.0902
2001.74	-73.0435	-71.4673	-62.4872	2.08811
2001.75	-73.0075	-71.433	-62.4621	2.08603
2001.76	-72.9715	-71.3987	-62.4371	2.08394
2001.77	-72.9354	-71.3644	-62.4121	2.08186
2001.78	-72.8993	-71.3302	-62.3872	2.07978
2001.79	-72.8632	-71.2959	-62.3622	2.0777
2001.8	-72.827	-71.2616	-62.3372	2.07562
2001.81	-72.7909	-71.2274	-62.3123	2.07355
2001.82	-72.7546	-71.1931	-62.2874	2.07147
2001.83	-72.7184	-71.1589	-62.2625	2.0694
2001.84	-72.6821	-71.1247	-62.2376	2.06734
2001.85	-72.6458	-71.0905	-62.2127	2.06527
2001.86	-72.6094	-71.0563	-62.1879	2.0632
2001.87	-72.573	-71.0222	-62.163	2.06114
2001.88	-72.5366	-70.988	-62.1382	2.05908
2001.89	-72.5002	-70.9539	-62.1134	2.05702
2001.9	-72.4637	-70.9197	-62.0886	2.05497
2001.91	-72.4272	-70.8856	-62.0638	2.05291
2001.92	-72.3907	-70.8515	-62.039	2.05086
2001.93	-72.3542	-70.8175	-62.0142	2.04881
2001.94	-72.3176	-70.7834	-61.9895	2.04676
2001.95	-72.2811	-70.7494	-61.9647	2.04472
2001.96	-72.2445	-70.7153	-61.94	2.04268
2001.97	-72.2079	-70.6813	-61.9153	2.04063
2001.98	-72.1712	-70.6473	-61.8906	2.03859
2001.99	-72.1346	-70.6133	-61.8659	2.03656
2002	-72.0979	-70.5794	-61.8412	2.03452
2002.01	-72.0612	-70.5455	-61.8165	2.03249
2002.02	-72.0245	-70.5115	-61.7919	2.03046
2002.03	-71.9877	-70.4776	-61.7672	2.02843
2002.04	-71.951	-70.4438	-61.7426	2.0264
2002.05	-71.9142	-70.4099	-61.7179	2.02437
2002.06	-71.8774	-70.3761	-61.6933	2.02235
2002.07	-71.8406	-70.3422	-61.6687	2.02033
2002.08	-71.8038	-70.3084	-61.6441	2.01831
2002.09	-71.767	-70.2747	-61.6195	2.01629
2002.1	-71.7301	-70.2409	-61.595	2.01428
2002.11	-71.6933	-70.2072	-61.5704	2.01226
2002.12	-71.6564	-70.1735	-61.5458	2.01025
2002.13	-71.6196	-70.1398	-61.5213	2.00824
2002.14	-71.5827	-70.1061	-61.4967	2.00624
2002.15	-71.5458	-70.0725	-61.4722	2.00423
2002.16	-71.5089	-70.0388	-61.4477	2.00223
2002.17	-71.472	-70.0052	-61.4232	2.00023
2002.18	-71.4351	-69.9717	-61.3987	1.99823
2002.19	-71.3981	-69.9381	-61.3742	1.99623
2002.2	-71.3612	-69.9046	-61.3497	1.99423
2002.21	-71.3242	-69.8711	-61.3252	1.99224
2002.22	-71.2873	-69.8376	-61.3007	1.99025
2002.23	-71.2503	-69.8041	-61.2763	1.98826
2002.24	-71.2134	-69.7707	-61.2518	1.98627
2002.25	-71.1764	-69.7373	-61.2273	1.98429
2002.26	-71.1394	-69.7039	-61.2029	1.98231
2002.27	-71.1025	-69.6705	-61.1784	1.98032
2002.28	-71.0655	-69.6372	-61.154	1.97834
2002.29	-71.0285	-69.6039	-61.1296	1.97637
2002.3	-70.9915	-69.5706	-61.1052	1.97439
2002.31	-70.9545	-69.5373	-61.0807	1.97242
2002.32	-70.9175	-69.5041	-61.0563	1.97045
2002.33	-70.8805	-69.4709	-61.0319	1.96848
2002.34	-70.8435	-69.4377	-61.0075	1.96651
2002.35	-70.8065	-69.4046	-60.9831	1.96454
2002.36	-70.7695	-69.3714	-60.9587	1.96258
2002.37	-70.7326	-69.3383	-60.9343	1.96062
2002.38	-70.6956	-69.3053	-60.91	1.95866
2002.39	-70.6586	-69.2722	-60.8856	1.9567
2002.4	-70.6216	-69.2392	-60.8612	1.95475
2002.41	-70.5846	-69.2062	-60.8368	1.95279
2002.42	-70.5476	-69.1732	-60.8125	1.95084
2002.43	-70.5106	-69.1403	-60.7881	1.94889
2002.44	-70.4736	-69.1074	-60.7637	1.94694
2002.45	-70.4366	-69.0745	-60.7394	1.945
2002.46	-70.3997	-69.0416	-60.715	1.94305
2002.47	-70.3627	-69.0088	-60.6906	1.94111
2002.48	-70.3257	-68.976	-60.6663	1.93917
2002.49	-70.2887	-68.9432	-60.6419	1.93723
2002.5	-70.2518	-68.9105	-60.6176	1.9353
2002.51	-70.2148	-68.8778	-60.5932	1.93336
2002.52	-70.1779	-68.8451	-60.5689	1.93143
2002.53	-70.1409	-68.8124	-60.5445	1.9295
2002.54	-70.104	-68.7798	-60.5202	1.92757
2002.55	-70.067	-68.7472	-60.4958	1.92564
2002.56	-70.0301	-68.7146	-60.4715	1.92372
2002.57	-69.9932	-68.6821	-60.4471	1.9218
2002.58	-69.9563	-68.6496	-60.4228	1.91988
2002.59	-69.9194	-68.6171	-60.3984	1.91796
2002.6	-69.8825	-68.5846	-60.3741	1.91604
2002.61	-69.8456	-68.5522	-60.3497	1.91412
2002.62	-69.8087	-68.5198	-60.3254	1.91221
2002.63	-69.7719	-68.4874	-60.301	1.9103
2002.64	-69.735	-68.4551	-60.2766	1.90839
2002.65	-69.6981	-68.4228	-60.2523	1.90648
2002.66	-69.6613	-68.3905	-60.2279	1.90458
2002.67	-69.6244	-68.3582	-60.2036	1.90267
2002.68	-69.5876	-68.326	-60.1792	1.90077
2002.69	-69.5508	-68.2938	-60.1548	1.89887
2002.7	-69.514	-68.2617	-60.1304	1.89697
2002.71	-69.4772	-68.2295	-60.1061	1.89508
2002.72	-69.4404	-68.1974	-60.0817	1.89318
2002.73	-69.4036	-68.1654	-60.0573	1.89129
2002.74	-69.3669	-68.1333	-60.0329	1.8894
2002.75	-69.3301	-68.1013	-60.0085	1.88751
2002.76	-69.2934	-68.0693	-59.9841	1.88563
2002.77	-69.2566	-68.0374	-59.9597	1.88374
2002.78	-69.2199	-68.0055	-59.9352	1.88186
2002.79	-69.1832	-67.9736	-59.9108	1.87998
2002.8	-69.1465	-67.9417	-59.8864	1.8781
2002.81	-69.1098	-67.9099	-59.862	1.87622
2002.82	-69.0732	-67.8781	-59.8375	1.87435
2002.83	-69.0365	-67.8463	-59.8131	1.87247
2002.84	-68.9999	-67.8146	-59.7886	1.8706
2002.85	-68.9633	-67.7829	-59.7641	1.86873
2002.86	-68.9267	-67.7512	-59.7397	1.86686
2002.87	-68.8901	-67.7195	-59.7152	1.865
2002.88	-68.8535	-67.6879	-59.6907	1.86313
2002.89	-68.8169	-67.6563	-59.6662	1.86127
2002.9	-68.7803	-67.6248	-59.6417	1.85941
2002.91	-68.7438	-67.5933	-59.6172	1.85755
2002.92	-68.7073	-67.5618	-59.5926	1.8557
2002.93	-68.6708	-67.5303	-59.5681	1.85384
2002.94	-68.6343	-67.4989	-59.5435	1.85199
2002.95	-68.5978	-67.4675	-59.519	1.85014
2002.96	-68.5613	-67.4361	-59.4944	1.84829
2002.97	-68.5249	-67.4048	-59.4698	1.84644
2002.98	-68.4884	-67.3734	-59.4452	1.8446
2002.99	-68.452	-67.3422	-59.4206	1.84275
2003	-68.4156	-67.3109	-59.396	1.84091
2003.01	-68.3792	-67.2797	-59.3714	1.83907
2003.02	-68.3428	-67.2485	-59.3467	1.83723
2003.03	-68.3065	-67.2174	-59.322	1.8354
2003.04	-68.2701	-67.1862	-59.2974	1.83356
2003.05	-68.2338	-67.1552	-59.2727	1.83173
2003.06	-68.1975	-67.1241	-59.248	1.8299
2003.07	-68.1612	-67.0931	-59.2233	1.82807
2003.08	-68.125	-67.0621	-59.1985	1.82624
2003.09	-68.0887	-67.0311	-59.1738	1.82442
2003.1	-68.0525	-67.0002	-59.149	1.82259
2003.11	-68.0163	-66.9693	-59.1242	1.82077
2003.12	-67.98	-66.9384	-59.0994	1.81895
2003.13	-67.9439	-66.9075	-59.0746	1.81713
2003.14	-67.9077	-66.8767	-59.0498	1.81532
2003.15	-67.8716	-66.8459	-59.0249	1.8135
2003.16	-67.8354	-66.8152	-59	1.81169
2003.17	-67.7993	-66.7845	-58.9752	1.80988
2003.18	-67.7632	-66.7538	-58.9502	1.80807
2003.19	-67.7271	-66.7231	-58.9253	1.80626
2003.2	-67.6911	-66.6925	-58.9004	1.80446
2003.21	-67.655	-66.6619	-58.8754	1.80265
2003.22	-67.619	-66.6313	-58.8504	1.80085
2003.23	-67.583	-66.6008	-58.8254	1.79905
2003.24	-67.547	-66.5703	-58.8004	1.79725
2003.25	-67.5111	-66.5398	-58.7753	1.79546
2003.26	-67.4751	-66.5093	-58.7502	1.79366
2003.27	-67.4392	-66.4789	-58.7251	1.79187
2003.28	-67.4033	-66.4485	-58.7	1.79008
2003.29	-67.3674	-66.4181	-58.6749	1.78829
2003.3	-67.3315	-66.3878	-58.6497	1.7865
2003.31	-67.2957	-66.3575	-58.6245	1.78472
2003.32	-67.2598	-66.3272	-58.5993	1.78293
2003.33	-67.224	-66.297	-58.574	1.78115
2003.34	-67.1882	-66.2668	-58.5487	1.77937
2003.35	-67.1524	-66.2366	-58.5234	1.77759
2003.36	-67.1167	-66.2064	-58.4981	1.77582
2003.37	-67.0809	-66.1763	-58.4728	1.77404
2003.38	-67.0452	-66.1462	-58.4474	1.77227
2003.39	-67.0095	-66.1162	-58.422	1.7705
2003.4	-66.9739	-66.0861	-58.3965	1.76873
2003.41	-66.9382	-66.0561	-58.371	1.76696
2003.42	-66.9026	-66.0262	-58.3455	1.76519
2003.43	-66.8669	-65.9962	-58.32	1.76343
2003.44	-66.8313	-65.9663	-58.2945	1.76167
2003.45	-66.7958	-65.9364	-58.2689	1.75991
2003.46	-66.7602	-65.9066	-58.2432	1.75815
2003.47	-66.7247	-65.8767	-58.2176	1.75639
2003.48	-66.6891	-65.8469	-58.1919	1.75463
2003.49	-66.6536	-65.8172	-58.1662	1.75288
2003.5	-66.6182	-65.7874	-58.1404	1.75113
2003.51	-66.5827	-65.7577	-58.1146	1.74938
2003.52	-66.5473	-65.728	-58.0888	1.74763
2003.53	-66.5118	-65.6984	-58.0629	1.74588
2003.54	-66.4764	-65.6687	-58.037	1.74414
2003.55	-66.4411	-65.6391	-58.0111	1.74239
2003.56	-66.4057	-65.6096	-57.9851	1.74065
2003.57	-66.3704	-65.58	-57.9591	1.73891
2003.58	-66.335	-65.5505	-57.933	1.73717
2003.59	-66.2997	-65.521	-57.907	1.73544
2003.6	-66.2645	-65.4916	-57.8808	1.7337
2003.61	-66.2292	-65.4622	-57.8547	1.73197
2003.62	-66.194	-65.4328	-57.8284	1.73024
2003.63	-66.1587	-65.4034	-57.8022	1.72851
2003.64	-66.1235	-65.3741	-57.7759	1.72678
2003.65	-66.0884	-65.3447	-57.7496	1.72506
2003.66	-66.0532	-65.3155	-57.7232	1.72333
2003.67	-66.0181	-65.2862	-57.6967	1.72161
2003.68	-65.9829	-65.257	-57.6703	1.71989
2003.69	-65.9479	-65.2278	-57.6438	1.71817
2003.7	-65.9128	-65.1986	-57.6172	1.71645
2003.71	-65.8777	-65.1695	-57.5906	1.71474
2003.72	-65.8427	-65.1403	-57.5639	1.71302
2003.73	-65.8077	-65.1112	-57.5372	1.71131
2003.74	-65.7727	-65.0822	-57.5104	1.7096
2003.75	-65.7377	-65.0531	-57.4836	1.70789
2003.76	-65.7027	-65.0241	-57.4568	1.70619
2003.77	-65.6678	-64.9951	-57.4299	1.70448
2003.78	-65.6329	-64.9662	-57.4029	1.70278
2003.79	-65.598	-64.9373	-57.3759	1.70107
2003.8	-65.5631	-64.9084	-57.3488	1.69937
2003.81	-65.5282	-64.8795	-57.3217	1.69768
2003.82	-65.4934	-64.8506	-57.2945	1.69598
2003.83	-65.4586	-64.8218	-57.2673	1.69428
2003.84	-65.4238	-64.793	-57.24	1.69259
2003.85	-65.389	-64.7642	-57.2126	1.6909
2003.86	-65.3542	-64.7355	-57.1852	1.68921
2003.87	-65.3195	-64.7068	-57.1578	1.68752
2003.88	-65.2848	-64.6781	-57.1302	1.68583
2003.89	-65.2501	-64.6494	-57.1026	1.68415
2003.9	-65.2154	-64.6208	-57.075	1.68247
2003.91	-65.1807	-64.5921	-57.0473	1.68078
2003.92	-65.1461	-64.5635	-57.0195	1.6791
2003.93	-65.1115	-64.535	-56.9916	1.67743
2003.94	-65.0769	-64.5064	-56.9637	1.67575
2003.95	-65.0423	-64.4779	-56.9357	1.67407
2003.96	-65.0077	-64.4494	-56.9077	1.6724
2003.97	-64.9732	-64.421	-56.8796	1.67073
2003.98	-64.9386	-64.3925	-56.8514	1.66906
2003.99	-64.9041	-64.3641	-56.8231	1.66739
2004	-64.8696	-64.3357	-56.7948	1.66572
2004.01	-64.8352	-64.3074	-56.7664	1.66406
2004.02	-64.8007	-64.279	-56.7379	1.6624
2004.03	-64.7663	-64.2507	-56.7094	1.66073
2004.04	-64.7318	-64.2224	-56.6807	1.65907
2004.05	-64.6974	-64.1941	-56.652	1.65742
2004.06	-64.6631	-64.1659	-56.6232	1.65576
2004.07	-64.6287	-64.1377	-56.5944	1.6541
2004.08	-64.5944	-64.1095	-56.5654	1.65245
2004.09	-64.56	-64.0813	-56.5364	1.6508
2004.1	-64.5257	-64.0531	-56.5073	1.64915
2004.11	-64.4914	-64.025	-56.4781	1.6475
2004.12	-64.4572	-63.9969	-56.4488	1.64585
2004.13	-64.4229	-63.9688	-56.4194	1.64421
2004.14	-64.3887	-63.9408	-56.39	1.64257
2004.15	-64.3545	-63.9127	-56.3604	1.64092
2004.16	-64.3203	-63.8847	-56.3308	1.63928
2004.17	-64.2861	-63.8567	-56.301	1.63765
2004.18	-64.2519	-63.8288	-56.2712	1.63601
2004.19	-64.2178	-63.8008	-56.2413	1.63437
2004.2	-64.1836	-63.7729	-56.2112	1.63274
2004.21	-64.1495	-63.745	-56.1811	1.63111
2004.22	-64.1154	-63.7171	-56.1509	1.62948
2004.23	-64.0814	-63.6893	-56.1206	1.62785
2004.24	-64.0473	-63.6614	-56.0902	1.62622
2004.25	-64.0132	-63.6336	-56.0596	1.6246
2004.26	-63.9792	-63.6058	-56.029	1.62297
2004.27	-63.9452	-63.5781	-55.9982	1.62135
2004.28	-63.9112	-63.5503	-55.9674	1.61973
2004.29	-63.8772	-63.5226	-55.9364	1.61811
2004.3	-63.8433	-63.4949	-55.9054	1.61649
2004.31	-63.8093	-63.4672	-55.8742	1.61488
2004.32	-63.7754	-63.4395	-55.8429	1.61326
2004.33	-63.7415	-63.4119	-55.8114	1.61165
2004.34	-63.7076	-63.3843	-55.7799	1.61004
2004.35	-63.6737	-63.3567	-55.7482	1.60843
2004.36	-63.6398	-63.3291	-55.7164	1.60682
2004.37	-63.6059	-63.3015	-55.6845	1.60522
2004.38	-63.5721	-63.274	-55.6525	1.60361
2004.39	-63.5383	-63.2464	-55.6203	1.60201
2004.4	-63.5045	-63.2189	-55.588	1.60041
2004.41	-63.4707	-63.1915	-55.5555	1.59881
2004.42	-63.4369	-63.164	-55.523	1.59721
2004.43	-63.4031	-63.1365	-55.4902	1.59562
2004.44	-63.3694	-63.1091	-55.4574	1.59402
2004.45	-63.3356	-63.0817	-55.4244	1.59243
2004.46	-63.3019	-63.0543	-55.3912	1.59084
2004.47	-63.2682	-63.027	-55.358	1.58925
2004.48	-63.2345	-62.9996	-55.3245	1.58766
2004.49	-63.2008	-62.9723	-55.2909	1.58607
2004.5	-63.1671	-62.9449	-55.2572	1.58449
2004.51	-63.1335	-62.9176	-55.2233	1.5829
2004.52	-63.0998	-62.8904	-55.1892	1.58132
2004.53	-63.0662	-62.8631	-55.155	1.57974
2004.54	-63.0326	-62.8359	-55.1206	1.57816
2004.55	-62.999	-62.8086	-55.086	1.57658
2004.56	-62.9654	-62.7814	-55.0512	1.57501
2004.57	-62.9318	-62.7542	-55.0163	1.57343
2004.58	-62.8982	-62.7271	-54.9812	1.57186
2004.59	-62.8647	-62.6999	-54.946	1.57029
2004.6	-62.8311	-62.6727	-54.9105	1.56872
2004.61	-62.7976	-62.6456	-54.8749	1.56715
2004.62	-62.764	-62.6185	-54.839	1.56559
2004.63	-62.7305	-62.5914	-54.803	1.56402
2004.64	-62.697	-62.5643	-54.7668	1.56246
2004.65	-62.6635	-62.5373	-54.7304	1.5609
2004.66	-62.63	-62.5102	-54.6937	1.55933
2004.67	-62.5966	-62.4832	-54.6569	1.55778
2004.68	-62.5631	-62.4562	-54.6198	1.55622
2004.69	-62.5296	-62.4292	-54.5826	1.55466
2004.7	-62.4962	-62.4022	-54.5451	1.55311
2004.71	-62.4628	-62.3752	-54.5074	1.55156
2004.72	-62.4293	-62.3482	-54.4694	1.55001
2004.73	-62.3959	-62.3213	-54.4313	1.54846
2004.74	-62.3625	-62.2944	-54.3928	1.54691
2004.75	-62.3291	-62.2674	-54.3542	1.54536
2004.76	-62.2957	-62.2405	-54.3153	1.54382
2004.77	-62.2623	-62.2137	-54.2761	1.54228
2004.78	-62.229	-62.1868	-54.2367	1.54073
2004.79	-62.1956	-62.1599	-54.1971	1.53919
2004.8	-62.1622	-62.1331	-54.1571	1.53766
2004.81	-62.1289	-62.1062	-54.1169	1.53612
2004.82	-62.0955	-62.0794	-54.0765	1.53458
2004.83	-62.0622	-62.0526	-54.0357	1.53305
2004.84	-62.0288	-62.0258	-53.9946	1.53152
2004.85	-61.9955	-61.999	-53.9533	1.52999
2004.86	-61.9622	-61.9722	-53.9116	1.52846
2004.87	-61.9289	-61.9455	-53.8697	1.52693
2004.88	-61.8955	-61.9187	-53.8274	1.5254
2004.89	-61.8622	-61.892	-53.7848	1.52388
2004.9	-61.8289	-61.8652	-53.7419	1.52236
2004.91	-61.7956	-61.8385	-53.6987	1.52083
2004.92	-61.7623	-61.8118	-53.6551	1.51931
2004.93	-61.7291	-61.7851	-53.6111	1.5178
2004.94	-61.6958	-61.7584	-53.5669	1.51628
2004.95	-61.6625	-61.7318	-53.5222	1.51476
2004.96	-61.6292	-61.7051	-53.4772	1.51325
2004.97	-61.5959	-61.6784	-53.4317	1.51174
2004.98	-61.5626	-61.6518	-53.3859	1.51023
2004.99	-61.5294	-61.6252	-53.3397	1.50872
2005	-61.4961	-61.5985	-53.2931	1.50721
2005.01	-61.4628	-61.5719	-53.2461	1.5057
2005.02	-61.4296	-61.5453	-53.1986	1.5042
2005.03	-61.3963	-61.5187	-53.1507	1.50269
2005.04	-61.363	-61.4921	-53.1024	1.50119
2005.05	-61.3298	-61.4655	-53.0536	1.49969
